,movie_id,movie_title,explanation_type,explanation_text,persuasiveness,transparency,accuracy,satisfactory,persuasiveness_1,transparency_1,accuracy_1,satisfactory_1,persuasiveness_2,transparency_2,accuracy_2,satisfactory_2,persuasiveness_avergae,transparency_avergae,accuracy_avergae,satisfactory_avergae
2156,1213,好家伙 Goodfellas,attr_personal,这部电影的导演是马丁·斯科塞斯,1.0,1.0,2,2,4,4,3,3,3,4,4,3,3.5,4.0,3.5,3.0
2157,2959,搏击俱乐部 Fight Club,peer,改编自美国同名荒诞小说，故事情节怪诞，结局反转，具有现实讽刺意味,3.0,4.0,4,4,5,4,5,5,4,4,4,4,4.5,4.0,4.5,4.5
2158,2959,搏击俱乐部 Fight Club,item,喜欢《华尔街之狼》的也喜欢,4.0,4.0,4,4,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
2159,2959,搏击俱乐部 Fight Club,attr_random,这是一部德国电影,3.0,1.0,3,3,1,2,1,1,2,4,3,2,1.5,3.0,2.0,1.5
2160,2959,搏击俱乐部 Fight Club,pop,有569315用户看过这部电影(热门度前1%),3.0,3.0,3,3,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
2161,2959,搏击俱乐部 Fight Club,user,和你兴趣相似的用户中，看过这部电影的89.2%都喜欢,2.0,2.0,3,3,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
2162,2959,搏击俱乐部 Fight Club,attr_personal,这是一部动作电影,4.0,4.0,5,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2163,2959,搏击俱乐部 Fight Club,attr_peer,这是一部悬疑电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
2164,2959,搏击俱乐部 Fight Club,item_peer,这部电影和你看过的《我的少女时代 我的少女時代》很像,3.0,3.0,3,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2165,2959,搏击俱乐部 Fight Club,attr_nonpersonal,这部电影的编剧是恰克·帕拉尼克,1.0,1.0,1,1,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
2166,2858,美国丽人 American Beauty,attr_nonpersonal,这部电影的编剧是艾伦·鲍尔,2.0,2.0,2,2,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
2167,2858,美国丽人 American Beauty,item_peer,这部电影和你看过的《叶问2：宗师传奇》很像,4.0,5.0,5,5,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2168,2858,美国丽人 American Beauty,pop,有245557用户看过这部电影(热门度前3%),2.0,2.0,2,2,5,5,4,4,4,5,2,2,4.5,5.0,3.0,3.0
2169,2858,美国丽人 American Beauty,attr_personal,这是一部爱情电影,3.0,3.0,3,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2170,2858,美国丽人 American Beauty,item,喜欢《华尔街之狼》的也喜欢,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2171,2858,美国丽人 American Beauty,attr_random,这是一部美国电影,3.0,3.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
2172,2858,美国丽人 American Beauty,peer,很不错的剧情片，超凡脱俗的爱情,3.0,3.0,3,3,3,4,3,3,4,5,4,4,3.5,4.5,3.5,3.5
2173,2858,美国丽人 American Beauty,user,和你兴趣相似的用户中，看过这部电影的93.0%都喜欢,3.0,3.0,3,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2174,2858,美国丽人 American Beauty,attr_peer,这是一部剧情电影,3.0,3.0,3,3,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
2175,1280,大红灯笼高高挂,user,和你兴趣相似的用户中，看过这部电影的80.6%都喜欢,2.0,2.0,3,3,3,4,4,3,5,5,5,5,4.0,4.5,4.5,4.0
2176,1280,大红灯笼高高挂,attr_random,这部电影的演员有何赛飞,3.0,2.0,3,3,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
2177,1280,大红灯笼高高挂,item_peer,这部电影和你看过的《秒速5厘米 秒速5センチメートル》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2178,1280,大红灯笼高高挂,attr_nonpersonal,这部电影的演员有巩俐,5.0,5.0,5,5,4,5,3,3,4,4,4,4,4.0,4.5,3.5,3.5
2179,1280,大红灯笼高高挂,attr_personal,这是一部中国台湾电影,3.0,3.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
2180,1280,大红灯笼高高挂,peer,剧情不俗非常好看，内涵丰富极具现实意义,4.0,4.0,4,4,3,4,4,3,4,5,4,4,3.5,4.5,4.0,3.5
2181,1280,大红灯笼高高挂,pop,有142849用户看过这部电影(热门度前4%),3.0,2.0,3,3,5,5,4,5,3,5,2,2,4.0,5.0,3.0,3.5
2182,1280,大红灯笼高高挂,attr_peer,这是一部剧情电影,3.0,3.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
2183,1280,大红灯笼高高挂,item,喜欢《一代宗师》的也喜欢,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2184,50,非常嫌疑犯 The Usual Suspects,item_peer,这部电影和你看过的《惊天魔盗团 Now You See Me》很像,4.0,4.0,5,5,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2185,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部美国电影,4.0,4.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
2186,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,这部电影的演员有史蒂芬·鲍德温,4.0,3.0,3,3,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
2187,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,4.0,4.0,5,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2188,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部剧情电影,3.0,3.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2189,50,非常嫌疑犯 The Usual Suspects,user,和你兴趣相似的用户中，看过这部电影的87.7%都喜欢,3.0,3.0,3,3,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
2190,50,非常嫌疑犯 The Usual Suspects,item,喜欢《华尔街之狼》的也喜欢,3.0,3.0,4,4,1,5,1,1,4,4,4,5,2.5,4.5,2.5,3.0
2191,50,非常嫌疑犯 The Usual Suspects,peer,剧情悬疑犯罪片，现实却不平淡，剧情反转,4.0,4.0,4,4,3,4,3,3,4,5,4,4,3.5,4.5,3.5,3.5
2192,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),3.0,3.0,3,3,5,5,4,4,3,5,2,2,4.0,5.0,3.0,3.0
2193,296,低俗小说 Pulp Fiction,item,喜欢《华尔街之狼》的也喜欢,4.0,4.0,4,4,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
2194,296,低俗小说 Pulp Fiction,attr_nonpersonal,这部电影的编剧是罗杰·阿夫瑞,3.0,3.0,2,2,3,4,2,2,3,4,4,3,3.0,4.0,3.0,2.5
2195,296,低俗小说 Pulp Fiction,attr_peer,这是一部剧情电影,3.0,3.0,3,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2196,296,低俗小说 Pulp Fiction,user,和你兴趣相似的用户中，看过这部电影的95.1%都喜欢,3.0,3.0,2,2,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2197,296,低俗小说 Pulp Fiction,peer,導演处理手法非常高级，剧情不俗不套路,4.0,4.0,4,4,1,2,2,1,4,5,4,4,2.5,3.5,3.0,2.5
2198,296,低俗小说 Pulp Fiction,item_peer,这部电影和你看过的《不能说的秘密 不能說的·祕密》很像,5.0,5.0,5,5,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2199,296,低俗小说 Pulp Fiction,attr_random,这部电影的编剧是昆汀·塔伦蒂诺,3.0,3.0,3,3,3,4,2,2,3,4,4,3,3.0,4.0,3.0,2.5
2200,296,低俗小说 Pulp Fiction,pop,有524747用户看过这部电影(热门度前1%),3.0,3.0,2,2,5,5,5,4,4,5,2,2,4.5,5.0,3.5,3.0
2201,296,低俗小说 Pulp Fiction,attr_personal,这是一部喜剧电影,4.0,4.0,4,4,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
2202,2360,家宴 Festen,attr_random,这是一部剧情电影,3.0,3.0,3,3,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
2203,2360,家宴 Festen,attr_personal,这是一部剧情电影,3.0,3.0,3,3,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
2204,2360,家宴 Festen,attr_peer,这是一部剧情电影,3.0,3.0,3,3,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
2205,2360,家宴 Festen,user,和你兴趣相似的用户中，看过这部电影的96.2%都喜欢,3.0,3.0,2,2,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2206,2360,家宴 Festen,peer,剧情绝佳，荒诞，情节设计反差大内蕴深厚,5.0,5.0,4,4,3,4,3,3,4,5,4,4,3.5,4.5,3.5,3.5
2207,2360,家宴 Festen,pop,有3758用户看过这部电影(热门度前39%),3.0,3.0,2,2,3,4,1,2,1,1,1,1,2.0,2.5,1.0,1.5
2208,2360,家宴 Festen,attr_nonpersonal,这部电影的演员有托玛斯·博·拉森,2.0,2.0,2,2,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
2209,2360,家宴 Festen,item,喜欢《一代宗师》的也喜欢,4.0,4.0,4,4,1,5,1,1,4,4,4,5,2.5,4.5,2.5,3.0
2210,2360,家宴 Festen,item_peer,这部电影和你看过的《一代宗师 一代宗師》很像,4.0,4.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2211,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,attr_nonpersonal,这部电影的编剧是士郎正宗,3.0,1.0,3,1,3,4,1,1,3,4,4,3,3.0,4.0,2.5,2.0
2212,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,attr_random,这是一部动画电影,4.0,4.0,5,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2213,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,attr_personal,这是一部动画电影,4.0,4.0,5,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2214,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,attr_peer,这是一部动画电影,4.0,4.0,5,5,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2215,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,peer,日本科幻巅峰之作《攻壳机动队》系列作品之一！,5.0,4.0,3,5,4,5,4,3,5,5,5,5,4.5,5.0,4.5,4.0
2216,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,pop,有4829用户看过这部电影(热门度前35%),4.0,3.0,3,4,3,3,1,1,1,1,1,1,2.0,2.0,1.0,1.0
2217,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,4.0,4,3,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
2218,135456,攻壳机动队SAC：笑面男 攻殻機動隊 STAND ALONE COMPLEX The Laughing Man,item,喜欢《西游记之大圣归来》的也喜欢,2.0,2.0,3,2,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
2219,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,pop,有10504用户看过这部电影(热门度前24%),3.0,4.0,4,4,4,5,4,3,1,1,1,1,2.5,3.0,2.5,2.0
2220,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,user,和你兴趣相似的用户中，看过这部电影的100.0%都喜欢,4.0,4.0,3,3,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0
2221,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,attr_nonpersonal,这部电影的演员有折笠富美子,3.0,2.0,3,1,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
2222,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,attr_personal,这是一部奇幻电影,4.0,3.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
2223,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,attr_peer,这是一部奇幻电影,4.0,3.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
2224,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,item,喜欢《西游记之大圣归来》的也喜欢,3.0,4.0,3,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2225,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,peer,堪比歌剧的日本动画作品，字字珠玑，句句戳心，历史梗用的极好。,5.0,4.0,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0
2226,73759,皇家国教骑士团OVA Hellsing Ultimate OVA,attr_random,这部电影的编剧是黑田洋介,3.0,3.0,2,2,3,2,3,2,3,4,4,3,3.0,3.0,3.5,2.5
2227,1089,落水狗 Reservoir Dogs,attr_personal,这是一部美国电影,3.0,3.0,3,3,2,1,2,2,2,4,3,2,2.0,2.5,2.5,2.0
2228,1089,落水狗 Reservoir Dogs,peer,鬼才导演昆汀的处女作！颠覆传统叙事结构，留名影视的经典佳作！,5.0,4.0,5,5,5,5,5,5,3,4,4,3,4.0,4.5,4.5,4.0
2229,1089,落水狗 Reservoir Dogs,pop,有138634用户看过这部电影(热门度前5%),5.0,5.0,5,5,5,5,4,4,3,5,2,2,4.0,5.0,3.0,3.0
2230,1089,落水狗 Reservoir Dogs,attr_random,这部电影的演员有迈克尔·马德森,3.0,3.0,3,2,4,5,3,3,4,4,4,4,4.0,4.5,3.5,3.5
2231,1089,落水狗 Reservoir Dogs,user,和你兴趣相似的用户中，看过这部电影的93.4%都喜欢,5.0,4.0,4,4,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2232,1089,落水狗 Reservoir Dogs,attr_nonpersonal,这部电影的编剧是罗杰·阿夫瑞,3.0,3.0,3,2,3,3,3,3,3,4,4,3,3.0,3.5,3.5,3.0
2233,1089,落水狗 Reservoir Dogs,item,喜欢《一代宗师》的也喜欢,3.0,3.0,4,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2234,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部剧情电影,5.0,5.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2235,50,非常嫌疑犯 The Usual Suspects,item,喜欢《西游记之大圣归来》的也喜欢,2.0,3.0,3,2,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2236,50,非常嫌疑犯 The Usual Suspects,peer,这是一部剧情紧凑、叙事流畅、情节多样的犯罪悬疑片，由布莱恩·辛格执导，是一部经典影片。,4.0,4.0,5,5,5,5,5,5,4,5,4,4,4.5,5.0,4.5,4.5
2237,50,非常嫌疑犯 The Usual Suspects,user,和你兴趣相似的用户中，看过这部电影的96.4%都喜欢,5.0,5.0,5,5,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2238,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),5.0,5.0,5,5,5,5,3,3,3,5,2,2,4.0,5.0,2.5,2.5
2239,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,5.0,5.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2240,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部悬疑电影,5.0,5.0,5,5,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
2241,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,这部电影的演员有史蒂芬·鲍德温,3.0,2.0,2,2,4,5,2,2,4,4,4,4,4.0,4.5,3.0,3.0
2242,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,attr_nonpersonal,这是一部美国电影,3.0,3.0,3,2,2,1,2,2,2,4,3,2,2.0,2.5,2.5,2.0
2243,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,attr_personal,这是一部美国电影,3.0,3.0,3,2,2,1,2,2,2,4,3,2,2.0,2.5,2.5,2.0
2244,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,pop,有787用户看过这部电影(热门度前63%),2.0,2.0,3,4,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
2245,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,user,和你兴趣相似的用户中，看过这部电影的0.0%都喜欢,4.0,2.0,3,5,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
2246,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,peer,谁的玩笑都敢开，传奇谐星乔治·卡林又回来了！,4.0,2.0,4,4,3,4,3,3,4,4,4,4,3.5,4.0,3.5,3.5
2247,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,item,喜欢《西游记之大圣归来》的也喜欢,3.0,2.0,3,3,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2248,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,attr_random,这部电影的编剧是乔治·卡林,3.0,1.0,2,2,3,5,3,3,3,4,4,3,3.0,4.5,3.5,3.0
2249,136447,乔治·卡林：你们都有病 George Carlin: You Are All Diseased,attr_peer,这是一部喜剧电影,4.0,2.0,3,3,1,5,1,1,2,4,3,2,1.5,4.5,2.0,1.5
2250,593,沉默的羔羊 The Silence of the Lambs,item,喜欢《西游记之大圣归来》的也喜欢,1.0,1.0,3,2,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
2251,593,沉默的羔羊 The Silence of the Lambs,attr_random,这部电影的演员有斯科特·格伦,1.0,1.0,2,2,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
2252,593,沉默的羔羊 The Silence of the Lambs,pop,有524464用户看过这部电影(热门度前1%),5.0,5.0,4,4,5,5,3,3,4,5,2,2,4.5,5.0,2.5,2.5
2253,593,沉默的羔羊 The Silence of the Lambs,attr_personal,这是一部美国电影,1.0,3.0,3,2,1,3,1,1,2,4,3,2,1.5,3.5,2.0,1.5
2254,593,沉默的羔羊 The Silence of the Lambs,attr_nonpersonal,这部电影的演员有安东尼·希尔德,1.0,1.0,2,2,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
2255,593,沉默的羔羊 The Silence of the Lambs,attr_peer,这是一部剧情电影,3.0,3.0,4,4,3,5,4,3,2,4,3,2,2.5,4.5,3.5,2.5
2256,593,沉默的羔羊 The Silence of the Lambs,peer,曾获奥斯卡最佳影片！朱迪·福斯特代表作！,4.0,4.0,5,5,4,5,4,4,5,5,5,5,4.5,5.0,4.5,4.5
2257,593,沉默的羔羊 The Silence of the Lambs,user,和你兴趣相似的用户中，看过这部电影的92.4%都喜欢,3.0,4.0,3,2,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2258,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,peer,后现代《星球大战》，DV、游戏（从RPG到AVG到TPS一应俱全）、动画、定格动画、剪纸……形式、材质千奇百怪,3.0,3.0,4,4,1,1,2,1,4,5,4,4,2.5,3.0,3.0,2.5
2259,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,item,喜欢《西游记之大圣归来》的也喜欢,2.0,2.0,3,1,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
2260,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,attr_random,这部电影的导演是Casey Pugh,2.0,1.0,2,2,3,5,2,2,3,4,4,3,3.0,4.5,3.0,2.5
2261,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,attr_personal,这是一部动作电影,3.0,3.0,3,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2262,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,attr_peer,这是一部动作电影,3.0,3.0,3,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2263,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,pop,有144用户看过这部电影(热门度前84%),4.0,2.0,3,4,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0
2264,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,user,和你兴趣相似的用户中，看过这部电影的50.0%都喜欢,1.0,1.0,3,2,2,1,1,2,3,5,3,3,2.5,3.0,2.0,2.5
2265,100089,星球大战未删剪版 Star Wars Uncut: Director's Cut,attr_nonpersonal,这是一部科幻电影,3.0,3.0,3,2,3,5,3,3,2,4,3,2,2.5,4.5,3.0,2.5
2266,1213,好家伙 Goodfellas,attr_random,这是一部传记电影,4.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2267,1213,好家伙 Goodfellas,attr_personal,这是一部传记电影,4.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2268,1213,好家伙 Goodfellas,attr_nonpersonal,这部电影的演员有乔·佩西,4.0,3.0,4,4,4,5,5,5,4,4,4,4,4.0,4.5,4.5,4.5
2269,1213,好家伙 Goodfellas,user,和你兴趣相似的用户中，看过这部电影的90.9%都喜欢,4.0,4.0,4,4,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
2270,1213,好家伙 Goodfellas,item,喜欢《西游记之大圣归来》的也喜欢,2.0,3.0,3,2,5,5,5,5,4,4,4,5,4.5,4.5,4.5,5.0
2271,1213,好家伙 Goodfellas,peer,大导演马丁·斯科塞斯“黑帮三部曲”之一！经典佳作！留名影史、教科书级别的长镜头！,5.0,4.0,5,5,5,5,5,5,3,4,4,3,4.0,4.5,4.5,4.0
2272,1213,好家伙 Goodfellas,attr_peer,这是一部剧情电影,4.0,4.0,4,3,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2273,1213,好家伙 Goodfellas,pop,有69281用户看过这部电影(热门度前8%),4.0,5.0,4,4,4,4,4,4,3,4,2,2,3.5,4.0,3.0,3.0
2274,50,非常嫌疑犯 The Usual Suspects,attr_personal,这是一部美国电影,3.0,2.0,4,3,2,1,2,2,2,4,3,2,2.0,2.5,2.5,2.0
2275,50,非常嫌疑犯 The Usual Suspects,attr_peer,这是一部美国电影,3.0,2.0,4,3,2,1,2,2,2,4,3,2,2.0,2.5,2.5,2.0
2276,50,非常嫌疑犯 The Usual Suspects,attr_nonpersonal,这部电影的演员有史蒂芬·鲍德温,2.0,2.0,2,3,4,5,4,4,4,4,4,4,4.0,4.5,4.0,4.0
2277,50,非常嫌疑犯 The Usual Suspects,pop,有171366用户看过这部电影(热门度前4%),2.0,2.0,1,2,5,5,4,5,3,5,2,2,4.0,5.0,3.0,3.5
2278,50,非常嫌疑犯 The Usual Suspects,peer,被神秘头目凯撒选去烧毁毒品的五人一一被杀，但爆炸的货轮没能掩盖所有秘密。,4.0,3.0,4,4,2,2,2,3,4,4,4,4,3.0,3.0,3.0,3.5
2279,50,非常嫌疑犯 The Usual Suspects,user,和你兴趣相似的用户中，看过这部电影的92.4%都喜欢,3.0,2.0,3,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2280,50,非常嫌疑犯 The Usual Suspects,attr_random,这是一部犯罪电影,4.0,3.0,4,4,2,5,2,2,2,4,3,2,2.0,4.5,2.5,2.0
2281,50,非常嫌疑犯 The Usual Suspects,item,喜欢《华尔街之狼》的也喜欢,4.0,3.0,4,4,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
2282,2959,搏击俱乐部 Fight Club,pop,有569315用户看过这部电影(热门度前1%),3.0,2.0,2,3,5,5,3,3,4,5,2,2,4.5,5.0,2.5,2.5
2283,2959,搏击俱乐部 Fight Club,peer,从汽车公司的小职员，到一个疯狂破坏组织的boss，无法摆脱的内心黑暗全面开展。,4.0,3.0,4,4,3,2,3,3,3,4,4,4,3.0,3.0,3.5,3.5
2284,2959,搏击俱乐部 Fight Club,attr_random,这是一部德国电影,2.0,3.0,3,3,1,2,1,1,2,4,3,2,1.5,3.0,2.0,1.5
2285,2959,搏击俱乐部 Fight Club,item,喜欢《华尔街之狼》的也喜欢,4.0,3.0,4,4,4,5,4,4,4,4,4,5,4.0,4.5,4.0,4.5
2286,2959,搏击俱乐部 Fight Club,attr_peer,这是一部美国电影,3.0,3.0,3,3,1,1,1,1,2,4,3,2,1.5,2.5,2.0,1.5
2287,2959,搏击俱乐部 Fight Club,attr_nonpersonal,这部电影的编剧是恰克·帕拉尼克,2.0,3.0,3,3,3,4,1,1,3,4,4,3,3.0,4.0,2.5,2.0
2288,2959,搏击俱乐部 Fight Club,attr_personal,这是一部动作电影,4.0,3.0,4,4,3,5,2,3,2,4,3,2,2.5,4.5,2.5,2.5
2289,2959,搏击俱乐部 Fight Club,user,和你兴趣相似的用户中，看过这部电影的94.5%都喜欢,3.0,3.0,2,3,5,4,4,5,5,5,5,5,5.0,4.5,4.5,5.0
2290,2324,美丽人生 La vita è bella,peer,在纳粹集中营里，爸爸给儿子编了一个以死亡收场的美梦。,4.0,3.0,3,3,4,3,4,4,3,3,3,3,3.5,3.0,3.5,3.5
2291,2324,美丽人生 La vita è bella,user,和你兴趣相似的用户中，看过这部电影的88.5%都喜欢,2.0,2.0,2,3,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
2292,2324,美丽人生 La vita è bella,attr_random,这是一部喜剧电影,4.0,3.0,4,4,3,5,5,3,2,4,3,2,2.5,4.5,4.0,2.5
2293,2324,美丽人生 La vita è bella,attr_personal,这是一部喜剧电影,4.0,3.0,4,4,3,5,5,3,2,4,3,2,2.5,4.5,4.0,2.5
2294,2324,美丽人生 La vita è bella,attr_peer,这是一部喜剧电影,4.0,3.0,4,4,3,5,5,3,2,4,3,2,2.5,4.5,4.0,2.5
2295,2324,美丽人生 La vita è bella,pop,有758624用户看过这部电影(热门度前1%),3.0,3.0,2,3,5,5,3,3,4,5,2,2,4.5,5.0,2.5,2.5
2296,2324,美丽人生 La vita è bella,attr_nonpersonal,这部电影的演员有乔治·坎塔里尼,2.0,2.0,3,3,4,5,2,2,4,4,4,4,4.0,4.5,3.0,3.0
2297,2324,美丽人生 La vita è bella,item,喜欢《华尔街之狼》的也喜欢,3.0,3.0,4,4,2,5,2,2,4,4,4,5,3.0,4.5,3.0,3.5
2298,2858,美国丽人 American Beauty,attr_random,这是一部美国电影,3.0,3.0,3,3,1,2,1,1,2,4,3,2,1.5,3.0,2.0,1.5
2299,2858,美国丽人 American Beauty,attr_personal,这是一部美国电影,3.0,3.0,3,3,1,2,1,1,2,4,3,2,1.5,3.0,2.0,1.5
2300,2858,美国丽人 American Beauty,attr_peer,这是一部美国电影,3.0,3.0,3,3,1,2,1,1,2,4,3,2,1.5,3.0,2.0,1.5
2301,2858,美国丽人 American Beauty,item,喜欢《华尔街之狼》的也喜欢,2.0,3.0,4,3,3,5,3,3,4,4,4,5,3.5,4.5,3.5,4.0
2302,2858,美国丽人 American Beauty,user,和你兴趣相似的用户中，看过这部电影的89.0%都喜欢,2.0,2.0,2,3,4,4,4,4,5,5,5,5,4.5,4.5,4.5,4.5
2303,2858,美国丽人 American Beauty,attr_nonpersonal,这部电影的编剧是艾伦·鲍尔,2.0,2.0,3,3,3,4,2,2,3,4,4,3,3.0,4.0,3.0,2.5
2304,2858,美国丽人 American Beauty,peer,妻子和富商有私情，而我爱上了未成年女儿的同学。,2.0,2.0,2,2,4,2,4,4,3,4,4,3,3.5,3.0,4.0,3.5
